Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,01-06-2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,11200
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19-05-2021 04:40,9h 45m,1 stop,In-flight meal not included,8586
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,13-06-2021 10:05,12h 55m,1 stop,No info,13044
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,8099
IndiGo,15-06-2019,Delhi,Cochin,DEL → BOM → COK,17:30,16-06-2021 04:25,10h 55m,1 stop,In-flight meal not included,10262
IndiGo,24-06-2019,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,25-06-2021 01:30,7h 40m,2 stops,No info,18275
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,8475
IndiGo,06-04-2019,Kolkata,Banglore,CCU → BLR,22:20,07-04-2021 00:40,2h 20m,non-stop,No info,3873
IndiGo,21-06-2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,1h 30m,non-stop,No info,2227
IndiGo,06-03-2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,07-03-2021 19:45,38h 20m,2 stops,In-flight meal not included,16389
IndiGo,03-05-2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,5228
IndiGo,21-03-2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,19-03-2021 08:55,21h 5m,1 stop,No info,5092
IndiGo,09-03-2019,Banglore,New Delhi,BLR → DEL,21:20,13-03-2021 00:15,2h 55m,non-stop,No info,4777
IndiGo,24-03-2019,Banglore,New Delhi,BLR → DEL,05:50,08:40,2h 50m,non-stop,No info,3383
IndiGo,21-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22-05-2021 09:05,25h 55m,1 stop,No info,8452
IndiGo,27-05-2019,Banglore,Delhi,BLR → DEL,23:30,28-05-2021 02:20,2h 50m,non-stop,No info,3943
IndiGo,24-06-2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,3100
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,09:10,07-03-2021 01:35,16h 25m,1 stop,No info,14871
IndiGo,21-06-2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,8016
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,No info,11789
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:00,7h 20m,1 stop,No info,10529
IndiGo,15-03-2019,Banglore,New Delhi,BLR → DEL,05:50,08:40,2h 50m,non-stop,No info,5615
IndiGo,06-06-2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,4649
IndiGo,09-06-2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,23:15,17h 25m,2 stops,No info,12723
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,20:55,04-06-2021 19:00,22h 5m,1 stop,No info,14714
IndiGo,12-06-2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216
IndiGo,15-03-2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4148
IndiGo,06-03-2019,Delhi,Cochin,DEL → HYD → COK,06:40,12:00,5h 20m,1 stop,No info,5647
IndiGo,15-05-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844
IndiGo,09-05-2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6818
IndiGo,27-05-2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,28-05-2021 07:40,20h 45m,2 stops,No info,13643
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,6358
IndiGo,01-06-2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,No info,14714
IndiGo,21-04-2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,6460
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,13-05-2021 12:00,14h 50m,1 stop,In-flight meal not included,9663
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,22-05-2021 10:05,27h 35m,1 stop,No info,13941
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,19:45,28-03-2021 19:45,24h,1 stop,In-flight meal not included,5963
IndiGo,15-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,16-06-2021 12:35,17h 5m,2 stops,No info,13014
IndiGo,09-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,10-05-2021 09:20,16h 50m,1 stop,In-flight meal not included,9663
IndiGo,06-04-2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4423
IndiGo,06-05-2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,No info,21219
IndiGo,24-05-2019,Delhi,Cochin,DEL → BOM → COK,18:35,25-05-2021 01:30,6h 55m,1 stop,No info,7503
IndiGo,24-06-2019,Kolkata,Banglore,CCU → BLR,21:25,25-06-2021 00:05,2h 40m,non-stop,No info,4804
IndiGo,09-05-2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,10-05-2021 12:35,26h 55m,2 stops,No info,15129
IndiGo,27-03-2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:10,21:20,14h 10m,2 stops,No info,6197
IndiGo,27-05-2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,9100
IndiGo,01-06-2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4050
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,10:00,07-06-2021 01:30,15h 30m,1 stop,No info,7723
IndiGo,09-05-2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,10-05-2021 19:00,19h 55m,2 stops,No info,15129
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,12373
IndiGo,03-05-2019,Banglore,Delhi,BLR → DEL,23:30,04-05-2021 02:20,2h 50m,non-stop,No info,4591
IndiGo,09-03-2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No info,6300
IndiGo,24-03-2019,Banglore,New Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,5176
IndiGo,15-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,12717
IndiGo,18-03-2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,4405
IndiGo,21-04-2019,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,6h 20m,1 stop,No info,6749
IndiGo,12-05-2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,In-flight meal not included,7064
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,No info,16289
IndiGo,15-03-2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,6297
IndiGo,12-05-2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,02-05-2021 09:20,13h 20m,1 stop,No info,14388
IndiGo,18-04-2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BBI → BLR,11:55,16:25,4h 30m,1 stop,No info,9806
IndiGo,06-06-2019,Delhi,Cochin,DEL → LKO → COK,21:50,07-06-2021 03:35,5h 45m,1 stop,No info,6195
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,13-06-2021 18:15,23h 20m,1 stop,No info,13044
IndiGo,27-06-2019,Delhi,Cochin,DEL → LKO → BOM → COK,11:45,28-06-2021 04:25,16h 40m,2 stops,No info,13882
IndiGo,24-03-2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,10:45,5h,1 stop,In-flight meal not included,8147
IndiGo,09-04-2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,10-04-2021 07:40,14h 25m,2 stops,No info,8052
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,14781
IndiGo,24-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,14151
IndiGo,18-05-2019,Kolkata,Banglore,CCU → NAG → BLR,18:05,23:30,5h 25m,1 stop,No info,6704
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,02-05-2021 12:00,27h 35m,1 stop,In-flight meal not included,9663
IndiGo,18-03-2019,Kolkata,Banglore,CCU → BLR,15:20,17:55,2h 35m,non-stop,No info,4462
IndiGo,21-03-2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,22-03-2021 04:25,17h 40m,2 stops,In-flight meal not included,8367
IndiGo,09-06-2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,10-06-2021 04:25,21h 40m,2 stops,No info,13376
IndiGo,21-05-2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,22-05-2021 09:45,13h 20m,1 stop,No info,13067
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5224
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,16:00,22-03-2021 01:35,9h 35m,1 stop,No info,13542
IndiGo,24-05-2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3419
IndiGo,06-03-2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,21:20,11h 35m,2 stops,No info,10444
IndiGo,01-06-2019,Kolkata,Banglore,CCU → BLR,09:35,12:10,2h 35m,non-stop,No info,4804
IndiGo,21-05-2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995
IndiGo,27-04-2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,20:55,10-05-2021 04:25,7h 30m,1 stop,No info,15554
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,02-05-2021 12:00,16h,1 stop,In-flight meal not included,9663
IndiGo,18-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19-05-2021 09:45,24h 10m,1 stop,No info,14151
IndiGo,06-06-2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5601
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,7787
IndiGo,21-03-2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,23:55,12h 5m,1 stop,No info,5092
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,07-06-2021 09:20,12h 10m,1 stop,In-flight meal not included,10844
IndiGo,09-03-2019,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,10-03-2021 01:35,7h 45m,2 stops,No info,23583
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,13-05-2021 18:30,30h 30m,2 stops,No info,10676
IndiGo,06-06-2019,Kolkata,Banglore,CCU → IXB → BLR,11:15,18:30,7h 15m,1 stop,No info,10156
IndiGo,06-03-2019,Delhi,Cochin,DEL → BLR → COK,16:45,07-03-2021 07:10,14h 25m,1 stop,No info,8627
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BLR,09:45,12:15,2h 30m,non-stop,No info,4409
IndiGo,18-05-2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646
IndiGo,12-03-2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,13-03-2021 12:25,15h,1 stop,No info,13817
IndiGo,09-05-2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,10-05-2021 07:40,18h 20m,2 stops,No info,13538
IndiGo,09-05-2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,10-05-2021 07:55,19h 55m,2 stops,No info,9416
IndiGo,27-04-2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229
IndiGo,01-05-2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,23:15,13h 15m,1 stop,No info,10203
IndiGo,21-05-2019,Delhi,Cochin,DEL → HYD → COK,16:10,22-05-2021 00:55,8h 45m,1 stop,No info,6778
IndiGo,15-06-2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
IndiGo,01-05-2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,10991
IndiGo,27-05-2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,4668
IndiGo,03-06-2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,5726
IndiGo,12-06-2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2 stops,No info,14960
IndiGo,21-05-2019,Delhi,Cochin,DEL → MAA → COK,20:40,22-05-2021 09:25,12h 45m,1 stop,No info,7480
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4107
IndiGo,01-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,02-05-2021 09:45,24h 10m,1 stop,No info,11467
IndiGo,27-04-2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5796
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,10262
IndiGo,27-06-2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,28-06-2021 07:40,26h 25m,3 stops,No info,11543
IndiGo,24-04-2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5298
IndiGo,27-04-2019,Delhi,Cochin,DEL → BLR → COK,20:45,28-04-2021 07:10,10h 25m,1 stop,No info,6451
IndiGo,09-06-2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,6245
IndiGo,27-03-2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2071
IndiGo,15-05-2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4804
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,7005
IndiGo,18-03-2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,12:25,6h 40m,1 stop,No info,12284
IndiGo,09-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,20:25,13h 25m,1 stop,No info,10203
IndiGo,27-05-2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,6938
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,10:00,13-06-2021 01:30,15h 30m,1 stop,No info,13377
IndiGo,01-06-2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,9779
IndiGo,15-05-2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,4667
IndiGo,03-04-2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4544
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,21:50,28-06-2021 04:25,6h 35m,1 stop,No info,16079
IndiGo,01-04-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,02-04-2021 19:50,27h 20m,1 stop,In-flight meal not included,7064
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,No info,15554
IndiGo,18-05-2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,18-04-2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6121
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,08:25,15:30,7h 5m,1 stop,No info,8075
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,11:30,04-06-2021 01:30,14h,1 stop,No info,13377
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,No info,14571
IndiGo,24-04-2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No check-in baggage included,3919
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,25-03-2021 04:45,9h 50m,1 stop,No info,14231
IndiGo,15-03-2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:30,1h 25m,non-stop,No info,2754
IndiGo,21-05-2019,Delhi,Cochin,DEL → BLR → COK,17:40,23:00,5h 20m,1 stop,No info,8067
IndiGo,06-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:40,15h 30m,1 stop,No info,8452
IndiGo,06-03-2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,07-03-2021 11:25,21h 20m,1 stop,No info,15025
IndiGo,01-03-2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,16:10,7h 15m,1 stop,No info,26890
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,13:00,18:50,5h 50m,1 stop,In-flight meal not included,15103
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,25-05-2021 04:40,14h 35m,1 stop,In-flight meal not included,8586
IndiGo,09-06-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10844
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,21:50,22-05-2021 04:25,6h 35m,1 stop,In-flight meal not included,12898
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,13-05-2021 08:15,25h 45m,1 stop,In-flight meal not included,8586
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,11622
IndiGo,06-05-2019,Delhi,Cochin,DEL → LKO → BOM → COK,12:20,07-05-2021 19:15,30h 55m,2 stops,No info,13538
IndiGo,01-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,02-06-2021 04:25,22h 55m,2 stops,No info,13014
IndiGo,09-05-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10-05-2021 10:05,15h 10m,1 stop,No info,13941
IndiGo,18-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19-05-2021 10:55,25h 20m,1 stop,No info,14151
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,17:30,22-03-2021 01:35,8h 5m,1 stop,No info,13542
IndiGo,21-03-2019,Delhi,Cochin,DEL → HYD → COK,06:40,22:20,15h 40m,1 stop,No info,6558
IndiGo,18-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,5192
IndiGo,01-06-2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4878
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,15:00,28-05-2021 12:35,21h 35m,1 stop,In-flight meal not included,12898
IndiGo,09-06-2019,Delhi,Cochin,DEL → BLR → COK,17:40,23:00,5h 20m,1 stop,No info,7384
IndiGo,03-05-2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3898
IndiGo,06-05-2019,Banglore,Delhi,BLR → DEL,23:55,07-05-2021 02:45,2h 50m,non-stop,No info,3383
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,6093
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,12192
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,12:50,13-06-2021 01:30,12h 40m,1 stop,No info,6795
IndiGo,18-03-2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,16-03-2021 07:40,24h 40m,1 stop,No info,11455
IndiGo,01-06-2019,Chennai,Kolkata,MAA → CCU,15:40,18:25,2h 45m,non-stop,No info,3540
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,15898
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,9718
IndiGo,15-05-2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,16-05-2021 00:15,7h 35m,1 stop,No info,7831
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,08:30,21:00,12h 30m,1 stop,No info,6416
IndiGo,27-03-2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,3739
IndiGo,06-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1 stop,No info,8085
IndiGo,03-05-2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
IndiGo,09-06-2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,10-06-2021 12:35,22h,2 stops,No info,13376
IndiGo,15-05-2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,16-05-2021 10:45,14h 25m,1 stop,No info,8452
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,07-06-2021 22:35,26h 35m,1 stop,In-flight meal not included,10844
IndiGo,27-03-2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,4851
IndiGo,15-06-2019,Delhi,Cochin,DEL → BOM → COK,19:00,16-06-2021 01:30,6h 30m,1 stop,No info,6795
IndiGo,18-05-2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,20:55,10-06-2021 04:25,7h 30m,1 stop,In-flight meal not included,10577
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,20:50,28-03-2021 19:45,22h 55m,1 stop,No info,12032
IndiGo,01-06-2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,9330
IndiGo,01-04-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:55,5h 55m,1 stop,No info,8977
IndiGo,01-06-2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7005
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,10844
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,03:50,12:35,8h 45m,1 stop,No info,12192
IndiGo,24-03-2019,Banglore,New Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,4441
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7575
IndiGo,21-06-2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
IndiGo,06-06-2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No info,3597
IndiGo,06-06-2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,07-06-2021 20:25,26h 55m,1 stop,No info,10413
IndiGo,09-06-2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,8016
IndiGo,09-06-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,10-06-2021 12:00,16h,1 stop,In-flight meal not included,10844
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,13-05-2021 09:20,16h 50m,1 stop,In-flight meal not included,9663
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,20:25,19-05-2021 01:30,5h 5m,1 stop,No info,6069
IndiGo,27-05-2019,Delhi,Cochin,DEL → HYD → COK,11:55,22:30,10h 35m,1 stop,No info,6442
IndiGo,01-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13587
IndiGo,09-05-2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,3100
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,No info,14781
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,21:50,22-05-2021 19:00,21h 10m,1 stop,In-flight meal not included,12898
IndiGo,18-06-2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,4804
IndiGo,15-04-2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,4174
IndiGo,24-05-2019,Banglore,Delhi,BLR → DEL,23:30,25-05-2021 02:20,2h 50m,non-stop,No info,4591
IndiGo,06-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,07-05-2021 19:50,27h 20m,1 stop,In-flight meal not included,9663
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10h 30m,1 stop,No info,8266
IndiGo,06-05-2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
IndiGo,21-05-2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,6094
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,25-05-2021 04:40,7h 30m,1 stop,No info,14178
IndiGo,09-06-2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,10-06-2021 12:35,29h 50m,2 stops,No info,13376
IndiGo,24-03-2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,2575
IndiGo,06-03-2019,Mumbai,Hyderabad,BOM → DEL → HYD,07:30,19:55,12h 25m,1 stop,No info,12395
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,09:10,21:00,11h 50m,1 stop,No info,10351
IndiGo,21-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,23:30,15h 55m,1 stop,No info,5192
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7670
IndiGo,18-03-2019,Banglore,New Delhi,BLR → CCU → GAU → DEL,11:05,16-03-2021 22:10,35h 5m,2 stops,No info,11161
IndiGo,24-05-2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,25-05-2021 18:00,21h 35m,1 stop,No info,14151
IndiGo,06-05-2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,4775
IndiGo,06-03-2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:05,07-03-2021 09:25,20h 20m,2 stops,No info,12865
IndiGo,06-03-2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,5462
IndiGo,09-03-2019,Delhi,Cochin,DEL → MAA → COK,06:10,11:20,5h 10m,1 stop,No info,8382
IndiGo,24-04-2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4544
